-7.348826607369067510e-02,4.237736182171569221e-01,-8.258558714168083847e-01,1.604815359138565475e-02,-6.632418633554709730e-01
4.583800989836586681e-01,-7.163557737022379079e-01,9.320219419793075721e-02,1.050241818262294680e-01,-2.176015467270478176e-01
3.197848469791524373e-01,-5.056445790842337695e-01,-2.954792673488346733e-01,-1.493425552373552068e-01,-6.687573563485180173e-02
-1.818717079283843630e-01,-5.686687111825708962e-01,-6.892256170888203526e-01,-9.061239365675411994e-01,3.034865036523131665e-01
3.388065393389994573e-01,5.724054874278422522e-01,8.520407460269906474e-01,-3.642909513169256819e-02,-1.757841396736072037e-01
-4.236912250115514311e-01,1.382276952889015809e-01,3.998269453658939154e-01,2.720088232873921763e-01,9.418955426731362435e-01
-6.326972541605276890e-01,-4.186183919216002747e-01,-3.733960161547143497e-01,3.631122872383250599e-01,-1.632685472787251402e-01
-6.151025056485076581e-01,6.539296008133164140e-01,3.748856515988064353e-01,2.071802358450736958e-01,1.470421828337145354e-01
-2.925239765950515824e-01,-7.184487030704324317e-02,-8.779380632290862962e-01,9.975349200961010077e-01,-3.918202199835152388e-01
-5.019125161634695464e-01,2.610135805584368751e-01,-7.853928074796068248e-02,-1.100670408801417838e-01,-2.170008471110313752e-01
-6.610477266121243811e-02,-1.116343776829474554e-01,6.785415658922580584e-02,4.216391406607688519e-01,3.217807746000779789e-01
8.495914541676221621e-01,3.009789928854425534e-01,-5.276110960787119136e-02,-7.968441503956721350e-01,1.305386285544224423e+00
2.249524443477293745e-02,7.216851798843604282e-01,-1.083460828518848507e+00,2.129300592322021402e+00,2.189223735683830885e+00
-1.345333048310687563e+00,-2.329804955310879611e-01,7.435338164713074793e-02,-1.322221511777621927e+00,6.670239523954702987e-01
5.816695479684189651e-01,4.272009538853585586e-01,7.119008111158193763e-01,-7.397140578820629031e-01,4.500889853528424189e-01
-6.872826476029934017e-01,-3.130615053142362103e-01,6.650845921538997008e-01,4.592294759276198124e-01,1.609178259138201172e-01
-7.662887718569599826e-02,5.716140496955178785e-01,3.858745254263354352e-01,-5.583913358248919767e-01,-4.506831435912678763e-01
9.234178864391918984e-02,-6.910562549509102759e-01,2.744491961043357131e-01,2.026445833527531215e-01,-5.857567399663408114e-01
1.607179114556129385e+00,-1.718704623272855336e+00,-3.172313279259738383e+00,-1.325878407721660990e+00,-4.895547658217302422e-01
1.798100879902514437e-01,-4.000933080782110296e-01,2.324820790462721887e-01,1.411679831359196613e-01,-8.410540977691796649e-02
1.108629349316487822e+00,-4.802515623680346790e-01,-1.020789421762206439e+00,1.030629840584829982e+00,1.246383259915904151e-01
-7.447390813720383695e-01,4.412461249025157461e-01,3.241272284237107226e-01,7.163366637176187268e-01,4.442116557989330139e-01
-5.572663640488432213e-01,-5.598737405646148080e-01,-2.083576976386205398e-02,2.733430503578193616e-01,-1.005424605963328860e-01
-6.828472612248016604e-01,-7.558491717622860262e-02,-5.737844039142919739e-01,1.542975225759903313e-01,-5.455725500306214393e-01
1.223790914424337739e+00,-7.245144631057159890e-02,3.806530885005964815e-01,4.794394053615572693e-01,-3.243582563014795195e-01
7.347683366688894102e-01,-4.252135868130830221e-01,4.400239382310435210e-01,2.593772503490091585e-01,-4.285944008187740906e-01
2.097223904238205983e-01,2.120407343068358708e-01,-2.588975722939187984e-01,3.398431937040657380e-01,-4.980252347333538054e-01
-1.309401998721962668e-01,-3.028771011482481734e-01,-9.172588184963949010e-01,3.545632866319052834e-01,-2.015882608328198322e-01
7.663436120168133359e-01,4.037596185427088091e-01,3.409620345606474423e-01,-5.345277506339236595e-01,-3.605054971768777983e-01
3.402886307219485373e-01,-2.779362766981503547e-03,-2.582136386730511934e-01,4.526727622232525894e-01,-3.782443632290906632e-01
1.851967595788160670e-02,1.652027720922597809e-01,-4.182228517635096926e-02,-2.291669270997441152e-02,1.166497569551830094e-01
-7.715302168135851346e-01,7.019414400402085308e-01,2.239862580068649467e-01,2.892639288667954167e-01,2.682544496681146806e-01
8.919488445203353766e-02,-7.722065183498610930e-01,-4.192899951280321669e-01,1.078727764468911499e+00,4.411912934185293622e-01
2.969174993443225996e-01,-8.844414919025647137e-01,-2.158082261920764300e-01,-9.764945534474844813e-01,-7.595075267541261388e-01
-4.257449568812814000e+00,4.622244762999374146e+00,2.351653130154796933e+00,-2.008785647245227235e+00,1.299808792768557097e+00
-1.810215448120340298e+00,-2.280889691080286052e+00,1.242363979113320305e+00,2.074973825101438796e-01,-1.578975940760065644e+00
-4.945928624723897049e-01,-1.170090640532424064e-01,-2.741980935854673729e-01,-8.851573850636451635e-02,-2.640319926028272257e-01
-4.613937340601158010e-01,1.112791592938406460e+00,-6.111615729593848911e-01,8.084875884406809987e-02,1.505860853741965710e-01
4.136697878508555082e-02,2.688638632285561547e-01,-1.371485653438322128e-01,2.702133150506340620e-01,1.451610468741511839e-01
-5.606880136282031968e-01,-1.606211755193333868e-01,-9.360966343803042156e-01,3.256915954349116626e-01,-3.375086610855059788e-01
3.663334772245330218e-02,-2.345589200044231881e-01,-1.114012783594746786e-01,7.214331673243732368e-01,2.745973146454883662e-01
-3.443823443206672219e-01,-3.440787932715690389e-01,8.779398198092841499e-01,-4.143362564618082167e-01,5.851701938587396956e-01
-2.762665505758941098e-01,-6.981236026846913134e-01,4.685628710005801945e-01,8.138813523473030775e-01,6.404286621768608967e-01
